Date,Year,Month,Customer Age,Customer Gender,Country,State,ProductCategory,Sub Category,Quantity,Unit Cost,Unit Price,Cost,Revenue,Profit
09/02/2022,2022,September,53,M,Germany,Brandenburg,Accessories,Bottles and Cages,3,86.67,114.666667,260,344,84
09/02/2022,2022,September,53,M,Germany,Brandenburg,Accessories,Bottles and Cages,2,60,75.5,120,151,31
09/02/2022,2022,September,53,M,Germany,Brandenburg,Accessories,Helmets,3,303.33,425.333333,910,1276,366
09/02/2022,2022,September,53,M,Germany,Brandenburg,Clothing,Jerseys,2,600,808,1200,1616,416
09/02/2022,2022,September,53,M,Germany,Brandenburg,Clothing,Socks,2,13.5,17,27,34,7
9/15/2022,2022,September,53,M,Germany,Brandenburg,Bikes,Road Bikes,2,560,578,1120,1156,36
9/15/2022,2022,September,53,M,Germany,Brandenburg,Clothing,Jerseys,2,216,294.5,432,589,157
05/12/2022,2022,May,52,F,Germany,Hessen,Bikes,Touring Bikes,3,794.67,993.333333,2384,2980,596
2/13/2022,2022,February,52,F,Germany,Hessen,Bikes,Mountain Bikes,1,2049,2317,2049,2317,268
10/26/2022,2022,October,52,F,Germany,Hessen,Bikes,Mountain Bikes,3,773.33,928.333333,2320,2785,465
10/26/2022,2022,October,52,F,Germany,Hessen,Accessories,Helmets,3,280,369,840,1107,267
10/26/2022,2022,October,52,F,Germany,Hessen,Clothing,Jerseys,2,50,65.5,100,131,31
12/01/2022,2022,December,52,F,Germany,Hessen,Bikes,Road Bikes,1,1120,1089,1120,1089,-31
12/01/2022,2022,December,52,F,Germany,Hessen,Accessories,Helmets,2,402.5,570.5,805,1141,336
4/23/2022,2022,April,52,F,Germany,Saarland,Bikes,Road Bikes,2,560,759,1120,1518,398
6/13/2022,2022,June,52,F,Germany,Saarland,Bikes,Touring Bikes,2,1192,1441,2384,2882,498
6/13/2022,2022,June,52,F,Germany,Saarland,Clothing,Socks,2,135,232.5,270,465,195
2/22/2022,2022,February,52,F,Germany,Saarland,Bikes,Mountain Bikes,1,2071,2274,2071,2274,203
10/13/2022,2022,October,52,F,Germany,Saarland,Bikes,Mountain Bikes,3,765,876.666667,2295,2630,335
10/13/2022,2022,October,52,F,Germany,Saarland,Accessories,Bottles and Cages,3,40,53.333333,120,160,40
10/13/2022,2022,October,52,F,Germany,Saarland,Accessories,Helmets,1,665,863,665,863,198
4/26/2022,2022,April,51,M,Germany,Hessen,Bikes,Road Bikes,3,373.33,453.333333,1120,1360,240
4/26/2022,2022,April,51,M,Germany,Hessen,Accessories,Tires and Tubes,3,37.33,54.333333,112,163,51
4/26/2022,2022,April,51,M,Germany,Hessen,Accessories,Tires and Tubes,3,175,293,525,879,354
4/26/2022,2022,April,51,M,Germany,Hessen,Accessories,Helmets,3,11.67,17,35,51,16
6/15/2022,2022,June,51,M,Germany,Hessen,Bikes,Mountain Bikes,1,2320,2796,2320,2796,476
6/15/2022,2022,June,51,M,Germany,Hessen,Accessories,Bottles and Cages,2,55,74.5,110,149,39
6/15/2022,2022,June,51,M,Germany,Hessen,Accessories,Bottles and Cages,3,6.67,11,20,33,13
6/15/2022,2022,June,51,M,Germany,Hessen,Clothing,Caps,1,144,215,144,215,71
6/15/2022,2022,June,51,M,Germany,Hessen,Accessories,Helmets,2,227.5,358,455,716,261
6/28/2022,2022,June,51,M,Germany,Hessen,Bikes,Touring Bikes,2,1192,1594.5,2384,3189,805
6/28/2022,2022,June,51,M,Germany,Hessen,Accessories,Bottles and Cages,3,45,65.333333,135,196,61
6/28/2022,2022,June,51,M,Germany,Hessen,Accessories,Bottles and Cages,2,27,41.5,54,83,29
6/28/2022,2022,June,51,M,Germany,Hessen,Clothing,Jerseys,2,216,314.5,432,629,197
6/28/2022,2022,June,51,M,Germany,Hessen,Clothing,Caps,1,189,267,189,267,78
2/24/2022,2022,February,51,M,Germany,Hessen,Bikes,Mountain Bikes,2,1035.5,1171.5,2071,2343,272
10/04/2022,2022,October,51,M,Germany,Hessen,Bikes,Mountain Bikes,3,773.33,964.666667,2320,2894,574
10/04/2022,2022,October,51,M,Germany,Hessen,Accessories,Hydration Packs,3,55,69.666667,165,209,44
11/03/2022,2022,November,44,M,Germany,Bayern,Accessories,Helmets,1,525,636,525,636,111
12/10/2022,2022,December,44,M,Germany,Bayern,Accessories,Tires and Tubes,2,47.5,69,95,138,43
12/10/2022,2022,December,44,M,Germany,Bayern,Accessories,Helmets,1,140,186,140,186,46
02/07/2022,2022,February,44,F,Germany,Bayern,Accessories,Helmets,2,140,198,280,396,116
4/24/2022,2022,April,44,F,Germany,Bayern,Accessories,Helmets,3,105,156,315,468,153
6/30/2022,2022,June,44,F,Germany,Bayern,Accessories,Helmets,3,70,112.333333,210,337,127
10/02/2022,2022,October,44,F,Germany,Bayern,Accessories,Helmets,3,151.67,196.666667,455,590,135
06/05/2022,2022,June,45,F,Germany,Brandenburg,Accessories,Tires and Tubes,2,15,24,30,48,18
10/12/2022,2022,October,45,F,Germany,Brandenburg,Clothing,Jerseys,1,1150,1669,1150,1669,519
03/10/2022,2022,March,46,M,Germany,Hamburg,Accessories,Tires and Tubes,1,473,725,473,725,252
03/10/2022,2022,March,46,M,Germany,Hamburg,Accessories,Tires and Tubes,2,2.5,3.5,5,7,2
05/03/2022,2022,May,46,M,Germany,Hamburg,Clothing,Jerseys,2,400,603.5,800,1207,407
05/03/2022,2022,May,46,M,Germany,Hamburg,Clothing,Caps,1,198,306,198,306,108
5/17/2022,2022,May,46,M,Germany,Hamburg,Accessories,Tires and Tubes,3,3.33,5,10,15,5
5/17/2022,2022,May,46,M,Germany,Hamburg,Accessories,Tires and Tubes,3,13,18.333333,39,55,16
08/09/2022,2022,August,47,M,Germany,Nordrhein-Westfalen,Clothing,Caps,3,81,111.333333,243,334,91
05/01/2022,2022,May,48,M,Germany,Hamburg,Bikes,Road Bikes,1,1120,1373,1120,1373,253
05/01/2022,2022,May,48,M,Germany,Hamburg,Accessories,Bottles and Cages,3,69,113.666667,207,341,134
05/01/2022,2022,May,48,M,Germany,Hamburg,Accessories,Bottles and Cages,2,65,99,130,198,68
06/11/2022,2022,June,48,M,Germany,Hamburg,Bikes,Road Bikes,3,180,206,540,618,78
06/11/2022,2022,June,48,M,Germany,Hamburg,Clothing,Gloves,2,220.5,296.5,441,593,152
6/26/2022,2022,June,48,M,Germany,Hamburg,Bikes,Touring Bikes,3,794.67,972.666667,2384,2918,534
6/26/2022,2022,June,48,M,Germany,Hamburg,Accessories,Bottles and Cages,1,198,286,198,286,88
2/21/2022,2022,February,48,M,Germany,Hamburg,Bikes,Mountain Bikes,2,1035.5,1077.5,2071,2155,84
10/19/2022,2022,October,48,M,Germany,Hamburg,Bikes,Mountain Bikes,1,2295,2552,2295,2552,257
10/19/2022,2022,October,48,M,Germany,Hamburg,Accessories,Bottles and Cages,1,110,146,110,146,36
10/19/2022,2022,October,48,M,Germany,Hamburg,Accessories,Bottles and Cages,2,55,73,110,146,36
12/28/2022,2022,December,48,M,Germany,Hamburg,Bikes,Mountain Bikes,2,1160,1403,2320,2806,486
1/26/2022,2022,January,18,F,Germany,Bayern,Bikes,Mountain Bikes,2,1147.5,1596.5,2295,3193,898
02/08/2022,2022,February,18,F,Germany,Bayern,Bikes,Mountain Bikes,3,690.33,793.333333,2071,2380,309
4/27/2022,2022,April,24,F,Germany,Saarland,Bikes,Mountain Bikes,3,773.33,1011.666667,2320,3035,715
4/27/2022,2022,April,24,F,Germany,Saarland,Accessories,Bottles and Cages,2,100,146,200,292,92
4/27/2022,2022,April,24,F,Germany,Saarland,Accessories,Bottles and Cages,3,25,38.666667,75,116,41
2/17/2022,2022,February,24,F,Germany,Saarland,Bikes,Mountain Bikes,1,2049,2360,2049,2360,311
4/14/2022,2022,April,24,F,Germany,Saarland,Bikes,Mountain Bikes,1,2071,2292,2071,2292,221
7/29/2022,2022,July,24,F,Germany,Saarland,Bikes,Mountain Bikes,1,2320,2637,2320,2637,317
7/29/2022,2022,July,24,F,Germany,Saarland,Accessories,Hydration Packs,3,110,150,330,450,120
10/12/2022,2022,October,24,F,Germany,Saarland,Bikes,Road Bikes,1,540,632,540,632,92
10/12/2022,2022,October,24,F,Germany,Saarland,Accessories,Bottles and Cages,3,11.67,15.333333,35,46,11
10/12/2022,2022,October,24,F,Germany,Saarland,Accessories,Bottles and Cages,3,36,50,108,150,42
11/11/2022,2022,November,24,F,Germany,Saarland,Bikes,Road Bikes,2,560,653.5,1120,1307,187
12/26/2022,2022,December,24,F,Germany,Saarland,Bikes,Road Bikes,3,567,613.333333,1701,1840,139
01/06/2022,2022,January,25,F,Germany,Bayern,Bikes,Mountain Bikes,1,2295,3109,2295,3109,814
01/06/2022,2022,January,25,F,Germany,Bayern,Accessories,Fenders,1,198,298,198,298,100
01/06/2022,2022,January,25,F,Germany,Bayern,Clothing,Jerseys,3,83.33,118.333333,250,355,105
01/06/2022,2022,January,25,F,Germany,Bayern,Clothing,Caps,3,63,91.666667,189,275,86
04/08/2022,2022,April,25,F,Germany,Bayern,Bikes,Mountain Bikes,2,1160,1458,2320,2916,596
04/08/2022,2022,April,25,F,Germany,Bayern,Clothing,Jerseys,2,486,652.5,972,1305,333
02/03/2022,2022,February,25,F,Germany,Bayern,Bikes,Mountain Bikes,1,2071,2257,2071,2257,186
04/11/2022,2022,April,25,F,Germany,Bayern,Bikes,Mountain Bikes,3,690.33,772.333333,2071,2317,246
02/06/2022,2022,February,25,F,Germany,Hamburg,Bikes,Mountain Bikes,3,690.33,806.666667,2071,2420,349
07/02/2022,2022,July,25,F,Germany,Hamburg,Bikes,Mountain Bikes,1,2295,2646,2295,2646,351
07/02/2022,2022,July,25,F,Germany,Hamburg,Accessories,Bottles and Cages,1,230,311,230,311,81
07/02/2022,2022,July,25,F,Germany,Hamburg,Accessories,Bottles and Cages,3,20,26,60,78,18
4/17/2022,2022,April,26,F,Germany,Bayern,Clothing,Jerseys,3,400,684,1200,2052,852
4/27/2022,2022,April,27,M,Germany,Saarland,Bikes,Road Bikes,2,850.5,1006.5,1701,2013,312
5/17/2022,2022,May,27,M,Germany,Saarland,Accessories,Helmets,2,262.5,379.5,525,759,234
06/06/2022,2022,June,27,M,Germany,Saarland,Bikes,Road Bikes,2,270,389.5,540,779,239
06/06/2022,2022,June,27,M,Germany,Saarland,Accessories,Bottles and Cages,2,85.5,124,171,248,77
06/06/2022,2022,June,27,M,Germany,Saarland,Accessories,Bottles and Cages,1,15,23,15,23,8
6/14/2022,2022,June,27,M,Germany,Saarland,Bikes,Mountain Bikes,2,1147.5,1536,2295,3072,777
6/14/2022,2022,June,27,M,Germany,Saarland,Accessories,Bottles and Cages,1,100,154,100,154,54
6/14/2022,2022,June,27,M,Germany,Saarland,Accessories,Helmets,3,350,539.333333,1050,1618,568
6/19/2022,2022,June,27,M,Germany,Saarland,Bikes,Road Bikes,2,270,340,540,680,140
6/27/2022,2022,June,27,M,Germany,Saarland,Bikes,Road Bikes,2,270,307.5,540,615,75
2/24/2022,2022,February,27,M,Germany,Saarland,Bikes,Mountain Bikes,3,683,809.666667,2049,2429,380
6/27/2022,2022,June,27,M,Germany,Saarland,Bikes,Road Bikes,1,2182,2333,2182,2333,151
07/08/2022,2022,July,27,M,Germany,Saarland,Bikes,Mountain Bikes,2,1160,1388.5,2320,2777,457
07/08/2022,2022,July,27,M,Germany,Saarland,Accessories,Bottles and Cages,2,125,163,250,326,76
11/25/2022,2022,November,27,M,Germany,Saarland,Bikes,Road Bikes,2,270,268.5,540,537,-3
11/25/2022,2022,November,27,M,Germany,Saarland,Accessories,Bottles and Cages,3,41.67,53.333333,125,160,35
11/25/2022,2022,November,27,M,Germany,Saarland,Accessories,Bottles and Cages,1,234,299,234,299,65
11/25/2022,2022,November,27,M,Germany,Saarland,Accessories,Helmets,1,945,1323,945,1323,378
12/06/2022,2022,December,27,M,Germany,Saarland,Bikes,Road Bikes,3,180,180.666667,540,542,2
12/06/2022,2022,December,27,M,Germany,Saarland,Accessories,Helmets,2,472.5,661.5,945,1323,378
12/26/2022,2022,December,27,M,Germany,Saarland,Bikes,Mountain Bikes,1,2295,2879,2295,2879,584
12/26/2022,2022,December,27,M,Germany,Saarland,Accessories,Bottles and Cages,1,240,315,240,315,75
1/16/2022,2022,January,26,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,2,385,627,770,1254,484
02/01/2022,2022,February,26,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,1,805,1169,805,1169,364
2/24/2022,2022,February,26,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,2,70,103,140,206,66
2/24/2022,2022,February,26,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,1,70,109,70,109,39
2/24/2022,2022,February,26,M,Germany,Nordrhein-Westfalen,Clothing,Caps,2,40.5,66.5,81,133,52
2/24/2022,2022,February,26,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,2,420,637.5,840,1275,435
04/01/2022,2022,April,26,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,2,135,187,270,374,104
04/01/2022,2022,April,26,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,1,10,17,10,17,7
4/28/2022,2022,April,26,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,3,11.67,18,35,54,19
4/28/2022,2022,April,26,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,2,63,86.5,126,173,47
09/07/2022,2022,September,26,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,1,385,513,385,513,128
3/22/2022,2022,March,26,F,Germany,Bayern,Accessories,Tires and Tubes,3,16,24.333333,48,73,25
3/22/2022,2022,March,26,F,Germany,Bayern,Accessories,Tires and Tubes,1,359,559,359,559,200
6/18/2022,2022,June,27,M,Germany,Bayern,Accessories,Tires and Tubes,3,268.33,412.333333,805,1237,432
11/12/2022,2022,November,27,M,Germany,Bayern,Accessories,Tires and Tubes,2,15,19,30,38,8
01/10/2022,2022,January,27,M,Germany,Hamburg,Accessories,Tires and Tubes,2,261,441,522,882,360
04/05/2022,2022,April,27,M,Germany,Hamburg,Accessories,Tires and Tubes,3,20,29,60,87,27
04/05/2022,2022,April,27,M,Germany,Hamburg,Accessories,Tires and Tubes,2,100,138.5,200,277,77
04/05/2022,2022,April,27,M,Germany,Hamburg,Accessories,Tires and Tubes,2,22,30,44,60,16
4/28/2022,2022,April,27,M,Germany,Hamburg,Accessories,Tires and Tubes,2,65,98.5,130,197,67
4/28/2022,2022,April,27,M,Germany,Hamburg,Accessories,Tires and Tubes,2,175,246.5,350,493,143
4/28/2022,2022,April,27,M,Germany,Hamburg,Accessories,Helmets,2,280,390,560,780,220
11/07/2022,2022,November,27,M,Germany,Hamburg,Accessories,Helmets,2,70,104.5,140,209,69
03/07/2022,2022,March,29,F,Germany,Nordrhein-Westfalen,Clothing,Jerseys,3,333.33,517.333333,1000,1552,552
04/03/2022,2022,April,29,F,Germany,Nordrhein-Westfalen,Clothing,Jerseys,3,433.33,680,1300,2040,740
08/04/2022,2022,August,29,F,Germany,Nordrhein-Westfalen,Clothing,Jerseys,1,1300,1603,1300,1603,303
12/26/2022,2022,December,29,F,Germany,Nordrhein-Westfalen,Clothing,Jerseys,1,918,1150,918,1150,232
6/15/2022,2022,June,29,F,Germany,Hamburg,Bikes,Mountain Bikes,3,765,934,2295,2802,507
2/16/2022,2022,February,29,F,Germany,Hamburg,Bikes,Mountain Bikes,3,690.33,752.333333,2071,2257,186
7/30/2022,2022,July,29,F,Germany,Hamburg,Bikes,Mountain Bikes,3,773.33,874.666667,2320,2624,304
12/07/2022,2022,December,29,F,Germany,Hamburg,Bikes,Mountain Bikes,2,1147.5,1392.5,2295,2785,490
03/06/2022,2022,March,29,M,Germany,Saarland,Accessories,Helmets,2,402.5,591,805,1182,377
7/15/2022,2022,July,29,M,Germany,Saarland,Accessories,Helmets,1,595,886,595,886,291
07/11/2022,2022,July,29,M,Germany,Saarland,Accessories,Bottles and Cages,3,20,26.333333,60,79,19
07/11/2022,2022,July,29,M,Germany,Saarland,Clothing,Vests,2,349.5,452,699,904,205
07/11/2022,2022,July,29,M,Germany,Saarland,Accessories,Bottles and Cages,3,31.67,42.666667,95,128,33
10/17/2022,2022,October,29,M,Germany,Saarland,Accessories,Bottles and Cages,2,72,97,144,194,50
10/17/2022,2022,October,29,M,Germany,Saarland,Accessories,Bottles and Cages,2,47.5,60.5,95,121,26
11/10/2022,2022,November,29,M,Germany,Saarland,Accessories,Helmets,3,175,223,525,669,144
12/08/2022,2022,December,29,M,Germany,Saarland,Accessories,Helmets,3,245,327.333333,735,982,247
12/24/2022,2022,December,29,M,Germany,Saarland,Accessories,Helmets,1,630,856,630,856,226
04/10/2022,2022,April,30,F,Germany,Nordrhein-Westfalen,Accessories,Helmets,2,70,113.5,140,227,87
5/27/2022,2022,May,30,F,Germany,Nordrhein-Westfalen,Accessories,Helmets,2,192.5,282.5,385,565,180
9/17/2022,2022,September,30,F,Germany,Nordrhein-Westfalen,Accessories,Helmets,2,192.5,280.5,385,561,176
2/24/2022,2022,February,32,M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,1,2295,2873,2295,2873,578
2/24/2022,2022,February,32,M,Germany,Nordrhein-Westfalen,Accessories,Fenders,3,176,273.333333,528,820,292
2/24/2022,2022,February,32,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,3,333.33,536.666667,1000,1610,610
5/15/2022,2022,May,32,M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,2,384.5,498.5,769,997,228
03/07/2022,2022,March,32,M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,1,2071,2417,2071,2417,346
07/02/2022,2022,July,32,M,Germany,Nordrhein-Westfalen,Clothing,Caps,3,48,75,144,225,81
8/23/2022,2022,August,33,M,Germany,Nordrhein-Westfalen,Clothing,Caps,2,108,139.5,216,279,63
8/29/2022,2022,August,33,M,Germany,Nordrhein-Westfalen,Clothing,Caps,3,78,102.333333,234,307,73
09/09/2022,2022,September,33,M,Germany,Nordrhein-Westfalen,Clothing,Caps,2,36,45.5,72,91,19
10/05/2022,2022,October,33,M,Germany,Nordrhein-Westfalen,Clothing,Caps,3,51,65.333333,153,196,43
2/22/2022,2022,February,33,F,Germany,Hamburg,Accessories,Fenders,2,143,209,286,418,132
2/22/2022,2022,February,33,F,Germany,Hamburg,Accessories,Bottles and Cages,3,63.33,92.333333,190,277,87
2/22/2022,2022,February,33,F,Germany,Hamburg,Accessories,Bottles and Cages,2,37.5,57,75,114,39
2/22/2022,2022,February,33,F,Germany,Hamburg,Accessories,Helmets,3,198.33,283.666667,595,851,256
07/04/2022,2022,July,33,F,Germany,Hamburg,Accessories,Bottles and Cages,3,39,50.666667,117,152,35
07/04/2022,2022,July,33,F,Germany,Hamburg,Accessories,Bottles and Cages,1,65,87,65,87,22
07/04/2022,2022,July,33,F,Germany,Hamburg,Accessories,Helmets,3,11.67,16.333333,35,49,14
08/09/2022,2022,August,33,F,Germany,Hamburg,Accessories,Helmets,2,367.5,492,735,984,249
1/23/2022,2022,January,33,M,Germany,Hessen,Accessories,Helmets,1,945,1399,945,1399,454
2/16/2022,2022,February,33,M,Germany,Hessen,Bikes,Mountain Bikes,1,2295,2834,2295,2834,539
2/16/2022,2022,February,33,M,Germany,Hessen,Accessories,Helmets,3,81.67,116,245,348,103
2/19/2022,2022,February,33,M,Germany,Hessen,Bikes,Mountain Bikes,2,1147.5,1412.5,2295,2825,530
2/19/2022,2022,February,33,M,Germany,Hessen,Accessories,Helmets,2,157.5,262,315,524,209
3/18/2022,2022,March,33,M,Germany,Hessen,Bikes,Mountain Bikes,2,1035.5,1134.5,2071,2269,198
3/22/2022,2022,March,33,M,Germany,Hessen,Bikes,Mountain Bikes,1,2071,2481,2071,2481,410
8/21/2022,2022,August,33,M,Germany,Hessen,Accessories,Helmets,2,297.5,402,595,804,209
10/04/2022,2022,October,33,M,Germany,Hessen,Bikes,Mountain Bikes,2,384.5,419,769,838,69
1/23/2022,2022,January,33,M,Germany,Hessen,Accessories,Bottles and Cages,3,35,49.333333,105,148,43
2/19/2022,2022,February,33,M,Germany,Hessen,Accessories,Bottles and Cages,3,16.67,28,50,84,34
2/19/2022,2022,February,33,M,Germany,Hessen,Accessories,Bottles and Cages,1,10,15,10,15,5
09/08/2022,2022,September,33,M,Germany,Hessen,Accessories,Bottles and Cages,1,60,83,60,83,23
2/28/2022,2022,February,19,F,Germany,Hamburg,Bikes,Mountain Bikes,3,765,902.333333,2295,2707,412
2/28/2022,2022,February,19,F,Germany,Hamburg,Accessories,Helmets,3,23.33,37,70,111,41
3/17/2022,2022,March,19,F,Germany,Hamburg,Bikes,Mountain Bikes,1,2049,2465,2049,2465,416
03/12/2022,2022,March,18,M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,3,765,1020.333333,2295,3061,766
03/12/2022,2022,March,18,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,2,140,204.5,280,409,129
03/12/2022,2022,March,18,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,3,43.33,69.666667,130,209,79
03/12/2022,2022,March,18,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,3,256.67,384.333333,770,1153,383
04/01/2022,2022,April,18,M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,2,1035.5,1162.5,2071,2325,254
9/24/2022,2022,September,19,F,Germany,Saarland,Clothing,Caps,3,48,68.333333,144,205,61
6/18/2022,2022,June,20,F,Germany,Hamburg,Clothing,Caps,1,54,78,54,78,24
02/02/2022,2022,February,20,F,Germany,Nordrhein-Westfalen,Clothing,Caps,2,81,123.5,162,247,85
01/05/2022,2022,January,22,F,Germany,Saarland,Clothing,Jerseys,2,621,904,1242,1808,566
3/27/2022,2022,March,22,F,Germany,Saarland,Bikes,Mountain Bikes,1,2295,2837,2295,2837,542
3/27/2022,2022,March,22,F,Germany,Saarland,Accessories,Fenders,3,66,102,198,306,108
3/27/2022,2022,March,22,F,Germany,Saarland,Clothing,Jerseys,1,750,980,750,980,230
6/24/2022,2022,June,22,F,Germany,Saarland,Clothing,Jerseys,2,300,492,600,984,384
04/08/2022,2022,April,22,F,Germany,Saarland,Bikes,Mountain Bikes,1,2071,2386,2071,2386,315
10/07/2022,2022,October,22,F,Germany,Saarland,Bikes,Mountain Bikes,3,773.33,850,2320,2550,230
10/07/2022,2022,October,22,F,Germany,Saarland,Clothing,Jerseys,1,540,588,540,588,48
5/24/2022,2022,May,36,M,Germany,Nordrhein-Westfalen,Clothing,Caps,1,144,213,144,213,69
11/28/2022,2022,November,36,F,Germany,Saarland,Clothing,Caps,1,36,47,36,47,11
6/23/2022,2022,June,39,M,Germany,Saarland,Clothing,Caps,3,90,147,270,441,171
1/19/2022,2022,January,41,M,Germany,Hamburg,Accessories,Helmets,2,385,533,770,1066,296
03/08/2022,2022,March,41,M,Germany,Hamburg,Bikes,Mountain Bikes,2,1147.5,1393.5,2295,2787,492
03/08/2022,2022,March,41,M,Germany,Hamburg,Accessories,Bottles and Cages,2,50,76,100,152,52
03/08/2022,2022,March,41,M,Germany,Hamburg,Accessories,Bottles and Cages,2,12.5,19,25,38,13
03/08/2022,2022,March,41,M,Germany,Hamburg,Accessories,Helmets,2,472.5,641,945,1282,337
04/09/2022,2022,April,41,M,Germany,Hamburg,Bikes,Mountain Bikes,1,2071,2430,2071,2430,359
03/01/2022,2022,March,42,F,Germany,Nordrhein-Westfalen,Clothing,Caps,2,103.5,150,207,300,93
5/30/2022,2022,May,58,M,Germany,Nordrhein-Westfalen,Clothing,Caps,3,33,49.333333,99,148,49
03/05/2022,2022,March,57,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,2,95,133.5,190,267,77
03/05/2022,2022,March,57,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,1,130,181,130,181,51
02/06/2022,2022,February,36,F,Germany,Hessen,Accessories,Bottles and Cages,1,30,44,30,44,14
02/06/2022,2022,February,36,F,Germany,Hessen,Accessories,Bottles and Cages,2,62.5,95.5,125,191,66
02/06/2022,2022,February,36,F,Germany,Hessen,Accessories,Helmets,2,17.5,26,35,52,17
8/28/2022,2022,August,36,F,Germany,Hessen,Accessories,Helmets,2,245,330,490,660,170
03/11/2022,2022,March,39,M,Germany,Brandenburg,Accessories,Bottles and Cages,3,16.67,22.333333,50,67,17
